❤️湖北组播,#genre#
直播室4,http://118.114.164.190:8888/udp/239.93.1.183:5140
直播室5,http://118.114.164.190:8888/udp/239.93.1.184:5140
直播室6,http://118.114.164.190:8888/udp/239.93.1.185:5140
直播室7,http://118.114.164.190:8888/udp/239.93.1.186:5140
直播室8,http://118.114.164.190:8888/udp/239.93.1.187:5140
直播室11,http://118.114.164.190:8888/udp/239.93.0.99:5140
直播室14,http://118.114.164.190:8888/udp/239.93.0.102:5140
直播室15,http://118.114.164.190:8888/udp/239.93.0.103:5140
直播室16,http://118.114.164.190:8888/udp/239.93.0.104:5140



❤️酒店源,#genre#
CCTV1,http://113.117.74.18:8081/hls/138/index.m3u8
CCTV2,http://113.117.74.18:8081/hls/2/index.m3u8
CCTV3,http://113.117.74.18:8081/hls/3/index.m3u8
CCTV4,http://113.117.74.18:8081/hls/4/index.m3u8
CCTV5,http://113.117.74.18:8081/hls/5/index.m3u8
CCTV5+,http://113.117.74.18:8081/hls/16/index.m3u8
CCTV6,http://113.117.74.18:8081/hls/6/index.m3u8
CCTV7,http://113.117.74.18:8081/hls/7/index.m3u8
CCTV8,http://113.117.74.18:8081/hls/8/index.m3u8
CCTV9,http://113.117.74.18:8081/hls/9/index.m3u8
CCTV10,http://113.117.74.18:8081/hls/10/index.m3u8
CCTV11,http://113.117.74.18:8081/hls/11/index.m3u8
CCTV12,http://113.117.74.18:8081/hls/12/index.m3u8
CCTV13,http://113.117.74.18:8081/hls/13/index.m3u8
CCTV14,http://113.117.74.18:8081/hls/14/index.m3u8
CCTV15,http://113.117.74.18:8081/hls/15/index.m3u8
CCTV17,http://113.117.74.18:8081/hls/17/index.m3u8
凤凰中文,http://113.117.74.18:8081/hls/37/index.m3u8
凤凰资讯,http://113.117.74.18:8081/hls/36/index.m3u8
凤凰香港,http://113.117.74.18:8081/hls/38/index.m3u8
广东卫视,http://113.117.74.18:8081/hls/40/index.m3u8
湖南卫视,http://113.117.74.18:8081/hls/42/index.m3u8
浙江卫视,http://113.117.74.18:8081/hls/43/index.m3u8
江苏卫视,http://113.117.74.18:8081/hls/44/index.m3u8
北京卫视,http://113.117.74.18:8081/hls/45/index.m3u8
深圳卫视,http://113.117.74.18:8081/hls/46/index.m3u8
东方卫视,http://113.117.74.18:8081/hls/47/index.m3u8
天津卫视,http://113.117.74.18:8081/hls/48/index.m3u8
安徽卫视,http://113.117.74.18:8081/hls/49/index.m3u8
黑龙江卫视,http://113.117.74.18:8081/hls/50/index.m3u8
湖北卫视,http://113.117.74.18:8081/hls/51/index.m3u8
四川卫视,http://113.117.74.18:8081/hls/52/index.m3u8
贵州卫视,http://113.117.74.18:8081/hls/53/index.m3u8
辽宁卫视,http://113.117.74.18:8081/hls/54/index.m3u8
东南卫视,http://113.117.74.18:8081/hls/55/index.m3u8
河北卫视,http://113.117.74.18:8081/hls/57/index.m3u8
江西卫视,http://113.117.74.18:8081/hls/58/index.m3u8
吉林卫视,http://113.117.74.18:8081/hls/59/index.m3u8
广西卫视,http://113.117.74.18:8081/hls/60/index.m3u8
三沙卫视,http://113.117.74.18:8081/hls/105/index.m3u8
魅力足球,http://113.117.74.18:8081/hls/65/index.m3u8
CHC高清电影,http://113.117.74.18:8081/hls/106/index.m3u8
翡翠台,http://113.117.74.18:8081/hls/67/index.m3u8
TVB星河,http://113.117.74.18:8081/hls/135/index.m3u8
深圳电视剧,http://113.117.74.18:8081/hls/18/index.m3u8
深圳都市,http://113.117.74.18:8081/hls/68/index.m3u8
深圳体育健康,http://113.117.74.18:8081/hls/70/index.m3u8
广东体育,http://113.117.74.18:8081/hls/1/index.m3u8
广东珠江,http://113.117.74.18:8081/hls/139/index.m3u8
广东经济科教,http://113.117.74.18:8081/hls/66/index.m3u8
央视风云音乐,http://113.117.74.18:8081/hls/88/index.m3u8
央视文化精品,http://113.117.74.18:8081/hls/116/index.m3u8
央视风云音乐,http://113.117.74.18:8081/hls/117/index.m3u8
央视怀旧剧场,http://113.117.74.18:8081/hls/118/index.m3u8
央视风云足球,http://113.117.74.18:8081/hls/119/index.m3u8
央视风云剧场,http://113.117.74.18:8081/hls/120/index.m3u8
央视第一剧场,http://113.117.74.18:8081/hls/121/index.m3u8
央视世界地理,http://113.117.74.18:8081/hls/124/index.m3u8
揭阳综合,http://113.117.74.18:8081/hls/21/index.m3u8
揭阳生活,http://113.117.74.18:8081/hls/22/index.m3u8
揭西综合,http://113.117.74.18:8081/hls/39/index.m3u8
岭南戏曲,http://113.117.74.18:8081/hls/108/index.m3u8





❤️港台(需翻),#genre#
翡翠台,http://sc2022.stream-link.org/tv2306.php?id=h01 
翡翠台,http://sc2022.stream-link.org/tv2306.php?id=h02 
TVB J2,http://sc2022.stream-link.org/tv2306.php?id=h03 
TVB 星河,http://sc2022.stream-link.org/tv2306.php?id=c02 
华语剧台,http://sc2022.stream-link.org/tv2306.php?id=c01 
无线新闻,http://sc2022.stream-link.org/tv2306.php?id=h04 
无线财经,http://sc2022.stream-link.org/tv2306.php?id=h05 
有线新闻,http://sc2022.stream-link.org/tv2306.php?id=h08 
有线财经,http://sc2022.stream-link.org/tv2306.php?id=h09 
HoyTV,http://sc2022.stream-link.org/tv2306.php?id=h10 
Hoy资讯,http://sc2022.stream-link.org/tv2306.php?id=h11 
RTHK31,http://sc2022.stream-link.org/tv2306.php?id=h06 
RTHK32,http://sc2022.stream-link.org/tv2306.php?id=h07 
中天综合,http://sc2022.stream-link.org/tv2306.php?id=t15 
中天亚洲,http://sc2022.stream-link.org/tv2306.php?id=t16 
天映频道,http://sc2022.stream-link.org/tv2306.php?id=c03 
中天新闻,http://sc2022.stream-link.org/tv2306.php?id=t03 
东森新闻,http://sc2022.stream-link.org/tv2306.php?id=t01 
台视新闻,http://sc2022.stream-link.org/tv2306.php?id=t12 
中视新闻,http://sc2022.stream-link.org/tv2306.php?id=t05 
华视新闻,http://sc2022.stream-link.org/tv2306.php?id=t04
寰宇新闻,http://sc2022.stream-link.org/tv2306.php?id=t07 
寰宇新闻台湾,http://sc2022.stream-link.org/tv2306.php?id=t08 
三立新闻,http://sc2022.stream-link.org/tv2306.php?id=t10 
三立新闻+,http://sc2022.stream-link.org/tv2306.php?id=t11 
民视新闻,http://sc2022.stream-link.org/tv2306.php?id=t06 
民视第一,http://sc2022.stream-link.org/tv2306.php?id=t18 
民视台湾,http://sc2022.stream-link.org/tv2306.php?id=t19 
民视综艺,http://sc2022.stream-link.org/tv2306.php?id=t20 
民视影剧,http://sc2022.stream-link.org/tv2306.php?id=t21 
民视旅游,http://sc2022.stream-link.org/tv2306.php?id=t22 
TVBS,http://sc2022.stream-link.org/tv2306.php?id=t14 
TVBS新闻,http://sc2022.stream-link.org/tv2306.php?id=t13 
东森财经,http://sc2022.stream-link.org/tv2306.php?id=t02 
东森幼幼,http://sc2022.stream-link.org/tv2306.php?id=t26 
三立财经,http://sc2022.stream-link.org/tv2306.php?id=t09 
三立台湾,http://sc2022.stream-link.org/tv2306.php?id=t23 
三立都会,http://sc2022.stream-link.org/tv2306.php?id=t24 


❤️Youtube直播(需翻),#genre#
iPanda,https://ythlsgo.onrender.com/video/MIA8AKVZ0Yk.m3u8
鳳凰資訊,https://ythlsgo.onrender.com/video/if6yQq_JJyY.m3u8
中天電視 1,https://ythlsgo.onrender.com/channel/UC5l1Yto5oOIgRXlI4p4VKbw.m3u8
中天電視 2,https://ythlsgo.onrender.com/video/oIgbl7t0S_w.m3u8
鏡新聞,https://ythlsgo.onrender.com/channel/UC4LjkybVKXCDlneVXlKAbmw.m3u8
寰宇新聞 1,https://ythlsgo.onrender.com/video/B7Zp3d6xXWw.m3u8
寰宇新聞 2,https://ythlsgo.onrender.com/channel/UCp2f7tGJGN6R9Muxipem8Nw.m3u8
TVBS NEWS国际,https://ythlsgo.onrender.com/channel/UC5nwNW4KdC0SzrhF9BXEYOQ.m3u8
TVBS NEWS国际,https://ythlsgo.onrender.com/video/2mCSYvcfhtc.m3u8
東森新聞 CH51,https://ythlsgo.onrender.com/video/S5WOGu2HSes.m3u8
東森新聞 CH51,https://ythlsgo.onrender.com/video/khuZW5GdBXo.m3u8
民視新聞網,https://ythlsgo.onrender.com/channel/UC2VmWn8dAqkzlQqvy02E1PA.m3u8
民視新聞網,https://ythlsgo.onrender.com/video/ylYJSBUgaMA.m3u8
中視新聞,https://ythlsgo.onrender.com/channel/UCmH4q-YjeazayYCVHHkGAMA.m3u8
中視新聞,https://ythlsgo.onrender.com/video/TCnaIE_SAtM.m3u8
台視新聞,https://ythlsgo.onrender.com/channel/UC8ROUUjHzEQm-ndb69CX8Ww.m3u8
台視新聞,https://ythlsgo.onrender.com/video/xL0ch83RAK8.m3u8
台視新聞,https://ythlsgo.onrender.com/video/t_AVVEoDzkM.m3u8
三立iNEWS,https://ythlsgo.onrender.com/channel/UCoNYj9OFHZn3ACmmeRCPwbA.m3u8
Taiwan SETNEWS Channel,https://ythlsgo.onrender.com/channel/UC2TuODJhC03pLgd6MpWP0iw.m3u8
Taiwan SETNEWS Channel,https://ythlsgo.onrender.com/video/jlldIiGA5bU.m3u8
TaiwanPlus Livestream,https://ythlsgo.onrender.com/channel/UC7c6rvyAZLpKGk8ttVnpnLA.m3u8
TaiwanPlus Livestream,https://ythlsgo.onrender.com/video/dZp87qnWelE.m3u8
新唐人亞太電視台NTDAPTV,https://ythlsgo.onrender.com/channel/UCi4AGjvmSMB9Nn6oyFPYPeQ.m3u8
大愛電視 Tzu Chi DaAiVideo,https://ythlsgo.onrender.com/channel/UClrEYreVkBee7ZQYei_6Jqg.m3u8
东森超视,https://ythlsgo.onrender.com/channel/UCmyVDKnXwdw3McUlcijqmvQ.m3u8
華視綜藝頻道,https://ythlsgo.onrender.com/channel/UCdpxNQgqL3276yjrK03gMXA.m3u8
中视经典综艺,https://ythlsgo.onrender.com/video/ADDSmXoPDY8.m3u8
飢餓遊戲,https://ythlsgo.onrender.com/channel/UCriy3vlLtiBov3nLdPLadUg.m3u8
歌舞伎町 ライブ ちゃんねる 2『 Kabukicho Live Channel II 』,https://ythlsgo.onrender.com/video/gFRtAAmiFbE.m3u8
CGTN Europe,https://ythlsgo.onrender.com/video/gYUfs9RX95s.m3u8
CGTN Europe,https://ythlsgo.onrender.com/channel/UCj0TppyxzQWm9JbMg3CP8Rg.m3u8
ABC News,https://ythlsgo.onrender.com/channel/UCBi2mrWuNuyYy4gbM6fU18Q.m3u8
ABC News,https://ythlsgo.onrender.com/video/w_Ma8oQLmSM.m3u8
Al Jazeera English,https://ythlsgo.onrender.com/channel/UCNye-wNBqNL5ZzHSJj3l8Bg.m3u8
CNA,https://ythlsgo.onrender.com/channel/UC83jt4dlz1Gjl58fzQrrKZg.m3u8
CNA,https://ythlsgo.onrender.com/video/XWq5kBlakcQ.m3u8
CNBC,https://ythlsgo.onrender.com/channel/UCvJJ_dzjViJCoLf5uKUTwoA.m3u8
CNBC,https://ythlsgo.onrender.com/video/9NyxcX3rhQs.m3u8
CNN News18,https://ythlsgo.onrender.com/channel/UCef1-8eOpJgud7szVPlZQAQ.m3u8
CNN-News18,https://ythlsgo.onrender.com/video/4nNqFV68Kuo.m3u8
NBC News,https://ythlsgo.onrender.com/channel/UCeY0bbntWzzVIaj2z3QigXg.m3u8
NBC2 News,https://ythlsgo.onrender.com/video/MJB6CUxvZcU.m3u8
NBC2 News,https://ythlsgo.onrender.com/channel/UCIYVU7fPs_n6gJIBso3ryeg.m3u8
Newsmax,https://ythlsgo.onrender.com/channel/UCx6h-dWzJ5NpAlja1YsApdg.m3u8
Newsmax,https://ythlsgo.onrender.com/video/HbU2npaxTfU.m3u8
Bloomberg,https://ythlsgo.onrender.com/channel/UChirEOpgFCupRAk5etXqPaA.m3u8
Bloomberg Originals,https://ythlsgo.onrender.com/channel/UCUMZ7gohGI9HcU9VNsr2FJQ.m3u8
Bloomberg Originals,https://ythlsgo.onrender.com/video/dp8PhLsUcFE.m3u8
ABC Learning English 1,https://ythlsgo.onrender.com/channel/UCPqrEgBEHVj4vDITrClNQIw.m3u8
ABC Learning English 2,https://ythlsgo.onrender.com/video/0_A9J3q3SrE.m3u8
ABC Learning English 2,https://ythlsgo.onrender.com/video/F8gbJUXaeo0.m3u8
English Speeches,https://ythlsgo.onrender.com/channel/UCLyr-hfWVCKHcZjV5fg3jbw.m3u8
Earth From Space Live Stream,https://ythlsgo.onrender.com/channel/UCToyV-kJ2rHSP1YyeYZS2Iw.m3u8
Expoza Travel,https://ythlsgo.onrender.com/channel/UC3o_gaqvLoPSRVMc2GmkDrg.m3u8
Expoza Travel,https://ythlsgo.onrender.com/video/AKimWXUm7UM.m3u8
France 24 English,https://ythlsgo.onrender.com/channel/UCQfwfsi5VrQ8yKZ-UWmAEFg.m3u8
France 24 English,https://ythlsgo.onrender.com/video/h3MuIUNCCzI.m3u8
JAPAN 4K,https://ythlsgo.onrender.com/video/cH7VBI4QQzA.m3u8
親親2o音樂LîvË【中文音樂】,https://ythlsgo.onrender.com/channel/UCcHWhgSsMBemnyLhg6GL1vA.m3u8
EDM Club,https://ythlsgo.onrender.com/video/J9gFLQak7hY.m3u8
Enhanced Music,https://ythlsgo.onrender.com/channel/UCGXkgynD9YyoEIVyqpaUElw.m3u8
Epidemic Pop,https://ythlsgo.onrender.com/channel/UCzMxEa-lDX2AfgotszScOFg.m3u8
8FM881,https://ythlsgo.onrender.com/channel/UCXKqVoc7khb8cg3ugfrih4g.m3u8
Chillhop Music 1,https://ythlsgo.onrender.com/video/5yx6BWlEVcY.m3u8
Chillhop Music 2,https://ythlsgo.onrender.com/channel/UCOxqgCwgOqC2lMqC5PYz_Dg.m3u8
Lofi Girl 1,https://ythlsgo.onrender.com/channel/UCSJ4gkVC6NrvII8umztf0Ow.m3u8
Lofi Girl 1,https://ythlsgo.onrender.com/video/MVPTGNGiI-4.m3u8
Lofi Girl 2,https://ythlsgo.onrender.com/video/rUxyKA_-grg.m3u8
Lofi Girl 3,https://ythlsgo.onrender.com/video/jfKfPfyJRdk.m3u8
Music Hits 1,https://ythlsgo.onrender.com/channel/UC-ITe1nKavRL6-Sl2aE3LKA.m3u8
Music Hits 2,https://ythlsgo.onrender.com/video/kwOVzOBaNrE.m3u8
Music Hits 3,https://ythlsgo.onrender.com/video/hgLi2KVNK6Y.m3u8
Music Hits 4,https://ythlsgo.onrender.com/video/R6_3OchvW_c.m3u8
Music Hits 5,https://ythlsgo.onrender.com/video/ZRcPTEYoxwI.m3u8
Music Hits 6,https://ythlsgo.onrender.com/video/_thKXe8PSXo.m3u8
Musica Studios,https://ythlsgo.onrender.com/channel/UCNlU3oSU8UnJ_V9uMB-cPOg.m3u8
Musica Studios,https://ythlsgo.onrender.com/video/A9bqzYMEsKY.m3u8
Musica Studios,https://ythlsgo.onrender.com/video/h3aG3pZWDQc.m3u8
Wild Animals,https://ythls.onrender.com/channel/UCqY4QL6bgWeKLN0MOmJIcUg.m3u8
Nature Relax,https://ythlsgo.onrender.com/channel/UC80oBMhAYgvV5bCWXs-xCUA.m3u8
Nature Relaxation Music,https://ythlsgo.onrender.com/video/rw7bxTqkYYs.m3u8
Nuclear Blast Records,https://ythlsgo.onrender.com/video/lCjVa1c5zKw.m3u8
Nuclear Blast Records,https://ythlsgo.onrender.com/channel/UCoxg3Kml41wE3IPq-PC-LQw.m3u8
Peaceful Relaxation 4K 1,https://ythlsgo.onrender.com/channel/UCfhqk1LwYmPBH8ALa3nqAdg.m3u8
Peaceful Relaxation 4K 2,https://ythlsgo.onrender.com/video/ZB-ClMzZA14.m3u8
Peaceful Relaxation 4K 3,https://ythlsgo.onrender.com/video/7ZO1r1-QgTE.m3u8
Pop Radio 101.5,https://ythlsgo.onrender.com/channel/UCtc_WjDRwCrZSEq2WEwD7XQ.m3u8
Pop Radio 101.5,https://ythlsgo.onrender.com/video/RfEhh--POhA.m3u8
THE K-POP,https://ythlsgo.onrender.com/video/JVocS7Yftw8.m3u8
THE K-POP,https://ythlsgo.onrender.com/channel/UCoRXPcv8XK5fAplLbk9PTww.m3u8
THE K-POP2,https://ythlsgo.onrender.com/video/9PYFL6OsrZI.m3u8
THE K-POP3,https://ythlsgo.onrender.com/channel/UCITH7URIRpb8yoshUwGE9jg.m3u8
THE K-POP4,https://ythlsgo.onrender.com/video/betc0sM3zb0.m3u8
Thuý Hằng Official,https://ythlsgo.onrender.com/channel/UCLMssMdE_I8g6QpHWyTUqtA.m3u8
We Are Diamond 1,https://ythlsgo.onrender.com/video/sgEJ4sOwboM.m3u8
We Are Diamond 2,https://ythlsgo.onrender.com/video/5W3niGQWM10.m3u8
UPROXX Music,https://ythlsgo.onrender.com/channel/UCI2HI_aQ_S3v4vfDQgNtK1g.m3u8
NASA,https://ythlsgo.onrender.com/video/21X5lGlDOfg.m3u8
Nat Geo WILD,https://ythlsgo.onrender.com/channel/UCDPk9MG2RexnOMGTD-YnSnA.m3u8
National Geographic,https://ythlsgo.onrender.com/channel/UCpVm7bg6pXKo1Pr6k5kxG9A.m3u8
NCS Arcade,https://ythlsgo.onrender.com/channel/UCiJnBO_XuDsi1SSRAmt4n5g.m3u8
tvN D ENT,https://ythlsgo.onrender.com/channel/UCsRIHt5FkbGc6cQtCxt-ufA.m3u8
United Nations TV,https://ythlsgo.onrender.com/channel/UC5O114-PQNYkurlTg6hekZw.m3u8
Victory Channel,https://ythlsgo.onrender.com/channel/UCvYVGf_JFME9dVe3WtljP1Q.m3u8
Volcanoverse,https://ythlsgo.onrender.com/video/b0PRz34OtHg.m3u8
Volcanoverse,https://ythlsgo.onrender.com/video/CzsUTKcWxxc.m3u8
Watchers Club,https://ythlsgo.onrender.com/channel/UCSkaixM5p8mYuBIdy2J0ZHw.m3u8
Watchers Club,https://ythlsgo.onrender.com/video/riI3sIZgEMo.m3u8
Arirang TV,https://ythlsgo.onrender.com/channel/UC-PHIZjV-oX8H7zD1cCN2NQ.m3u8
Arirang TV,https://ythlsgo.onrender.com/video/APlvA2wtdKk.m3u8
beIN SPORTS Türkiye,https://ythlsgo.onrender.com/channel/UCPe9vNjHF1kEExT5kHwc7aw.m3u8
beIN SPORTS Türkiye,https://ythlsgo.onrender.com/video/MZ5D6NK5Qqo.m3u8
BL Football Talks,https://ythlsgo.onrender.com/channel/UCheoPVfCDFaQs51tDGR7hTA.m3u8



❤️广电5G云电视,#genre#
CCTV1,http://cyz32.livehbindex.hbcatv.cn/live/50000020935c4d59965a1cbf159c9be9.m3u8?bitrate=2300&pt=5
CCTV2,http://cyz32.livehbindex.hbcatv.cn/live/50000020d7ae404dbd55b5d0ba6fe735.m3u8?bitrate=2300&pt=5
CCTV3,http://cyz32.livehbindex.hbcatv.cn/live/50000020425540c3b4e7c41ca3eabb76.m3u8?bitrate=2300&pt=5
CCTV4,http://cyz32.livehbindex.hbcatv.cn/live/5b0dff5235e94ba8bff8731427145289.m3u8?bitrate=2300&pt=5
CCTV5,http://cyz32.livehbindex.hbcatv.cn/live/500000206cd748d58f41b13aa2754139.m3u8?bitrate=2300&pt=5
CCTV5+,http://cyz32.livehbindex.hbcatv.cn/live/50000020484943edba96ac9f93f858ce.m3u8?bitrate=2300&pt=5
CCTV6,http://cyz32.livehbindex.hbcatv.cn/live/50000020da6d4c40a2ca3b1bdc786016.m3u8?bitrate=2300&pt=5
CCTV7,http://cyz32.livehbindex.hbcatv.cn/live/500000204daa45af99b5800a528fac21.m3u8?bitrate=2300&pt=5
CCTV8,http://cyz32.livehbindex.hbcatv.cn/live/500000202d8c4f56ba03e623caa09f1b.m3u8?bitrate=2300&pt=5
CCTV9,http://cyz32.livehbindex.hbcatv.cn/live/50000020edf54f6c92778d0ccdfcca30.m3u8?bitrate=2300&pt=5
CCTV10,http://cyz32.livehbindex.hbcatv.cn/live/a66832f3323643189c3a0e91f9fad3e3.m3u8?bitrate=2300&pt=5
CCTV11,http://cyz32.livehbindex.hbcatv.cn/live/5000002086444f0886ad7032ad8f756b.m3u8?bitrate=2300&pt=5
CCTV12,http://cyz32.livehbindex.hbcatv.cn/live/fbe7688bc539461da71ff649e4ba1d75.m3u8?bitrate=2300&pt=5
CCTV13,http://cyz32.livehbindex.hbcatv.cn/live/5000002081f5478882f00a0f9be4b01f.m3u8?bitrate=2300&pt=5
CCTV14,http://cyz32.livehbindex.hbcatv.cn/live/8a22035194884b1eb5515aac434c313c.m3u8?bitrate=2300&pt=5
CCTV15,http://cyz32.livehbindex.hbcatv.cn/live/50000020f44f4f4b8aa33925dba216df.m3u8?bitrate=2300&pt=5
CCTV16,http://cyz32.livehbindex.hbcatv.cn/live/50000020c65d4a6b9b4e278405124734.m3u8?bitrate=2300&pt=5
CCTV17,http://cyz32.livehbindex.hbcatv.cn/live/500000208b8d41c4b436ef32428c229d.m3u8?bitrate=2300&pt=5
湖南卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020c9ea4ce4bf3cfbbb7f8b8bb7.m3u8?bitrate=2300&pt=5
浙江卫视,http://cyz32.livehbindex.hbcatv.cn/live/5000002045414da0bcca7fb08fd34c8a.m3u8?bitrate=2300&pt=5
江苏卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000201708473e9f4e1dbb0361de6b.m3u8?bitrate=2300&pt=5
东方卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000203860417eb7f08f9270fc1155.m3u8?bitrate=2300&pt=5
北京卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020539e48f392fbcbba5cf7f245.m3u8?bitrate=2300&pt=5
辽宁卫视,http://cyz32.livehbindex.hbcatv.cn/live/5000002019d84b0ba201007677bbf28c.m3u8?bitrate=2300&pt=5
东南卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020c18c4f03a2107aa78ced8fff.m3u8?bitrate=2300&pt=5
广东卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000206bc6413cb38dc9ca586ffe3f.m3u8?bitrate=2300&pt=5
贵州卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000204b974d7f8ca5b13562b2d820.m3u8?bitrate=2300&pt=5
海南卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020741c4046820cd89d5ecbd401.m3u8?bitrate=2300&pt=5
河南卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000201d7c47a8b9b127d69fb816ac.m3u8?bitrate=2300&pt=5
黑龙江卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020281749ed995f2824759051fa.m3u8?bitrate=2300&pt=5
湖北卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020273747628129718a5717b2dd.m3u8?bitrate=2300&pt=5
吉林卫视,http://cyz32.livehbindex.hbcatv.cn/live/500000205c15461b956f19f9b6896ad6.m3u8?bitrate=2300&pt=5
江西卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020728a439baf65ce94f8cf3e30.m3u8?bitrate=2300&pt=5
安徽卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020d0ab40578faaa8a023ce4d5c.m3u8?bitrate=2300&pt=5
山东卫视,http://cyz32.livehbindex.hbcatv.cn/live/5000002013f84d40a0393b8549e48805.m3u8?bitrate=2300&pt=5
陕西卫视,http://cyz32.livehbindex.hbcatv.cn/live/5000002019984c0fa29ae0d57380da3a.m3u8?bitrate=2300&pt=5
深圳卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020289041678b7585eb32637331.m3u8?bitrate=2300&pt=5
四川卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020407a4a109f5dfc6f26dbf5eb.m3u8?bitrate=2300&pt=5
天津卫视,http://cyz32.livehbindex.hbcatv.cn/live/50000020bbc84ee1afd7177a073393d7.m3u8?bitrate=2300&pt=5


❤️央视高清,#genre#
CCTV4K,https://live.goodiptv.club/api/cqyx.php?id=CCTV4K
CCTV1,https://live.goodiptv.club/api/cqyx.php?id=cctv1HD
CCTV2,https://live.goodiptv.club/api/cqyx.php?id=cctv2HD
CCTV3,https://live.goodiptv.club/api/cqyx.php?id=cctv3HD
CCTV4,https://live.goodiptv.club/api/cqyx.php?id=cctv4HD
CCTV5,https://live.goodiptv.club/api/cqyx.php?id=cctv5HD
CCTV5+,https://live.goodiptv.club/api/cqyx.php?id=cctv5SportHD
CCTV6,https://live.goodiptv.club/api/cqyx.php?id=cctv6HD
CCTV7,https://live.goodiptv.club/api/cqyx.php?id=cctv7HD
CCTV8,https://live.goodiptv.club/api/cqyx.php?id=cctv8HD
CCTV9,https://live.goodiptv.club/api/cqyx.php?id=cctv9HD
CCTV10,https://live.goodiptv.club/api/cqyx.php?id=cctv10HD
CCTV11,https://live.goodiptv.club/api/cqyx.php?id=cctv11HD
CCTV12,https://live.goodiptv.club/api/cqyx.php?id=cctv12HD
CCTV13,https://live.goodiptv.club/api/cqyx.php?id=CCTVNewsHD
CCTV14,https://live.goodiptv.club/api/cqyx.php?id=cctvseHD
CCTV15,https://live.goodiptv.club/api/cqyx.php?id=cctv15HD
CCTV16,https://live.goodiptv.club/api/cqyx.php?id=CCTV16_4K
CCTV16,https://live.goodiptv.club/api/cqyx.php?id=cctv16HD
CCTV17,https://live.goodiptv.club/api/cqyx.php?id=cctv17HD


📺卫视高清,#genre#
JJ斗地主,http://epg.112114.xyz/douyu/488743
